Codigo,Nat,Ud,Resumen,CanPres,Pres,ImpPres,Categoria,Subcategoria,Fecha
MRG02952,Material,uni,Calefon splendid sl 13000 licuado s/p.,0.0,83480.0,0.0,Artefactos sanitarios y ambien,Fijaciones sanitarias,30/04/2025
MRG03017,Material,uni,Termo electrico 250lt,0.0,226891.0,0.0,Artefactos sanitarios y ambien,Fijaciones sanitarias,30/04/2025
MRG03018,Material,uni,Termo electrico 30lt 2kw,0.0,96638.0,0.0,Artefactos sanitarios y ambien,Fijaciones sanitarias,30/04/2025
MRG03023,Material,uni,Termo electrico 120lt 2kw,0.0,159664.0,0.0,Artefactos sanitarios y ambien,Fijaciones sanitarias,30/04/2025
MRG03029,Material,uni,Termo electrico 100lt,0.0,162712.0,0.0,Artefactos sanitarios y ambien,Fijaciones sanitarias,30/04/2025
MRG03033,Material,uni,Termo electrico 400lt 6kw,0.0,504622.0,0.0,Artefactos sanitarios y ambien,Fijaciones sanitarias,30/04/2025
MRG03045,Material,uni,Termo gas 130lt,0.0,302101.0,0.0,Artefactos sanitarios y ambien,Fijaciones sanitarias,30/04/2025
MRG03049,Material,uni,Termo gas 200lt,0.0,348739.0,0.0,Artefactos sanitarios y ambien,Fijaciones sanitarias,30/04/2025
MRG03052,Material,uni,Caldera a gas 23000 k.cal/h,0.0,416000.0,0.0,Artefactos sanitarios y ambien,Fijaciones sanitarias,30/04/2025
MRG03053,Material,uni,Caldera dies.38000 kca/h s/,0.0,512351.0,0.0,Artefactos sanitarios y ambien,Fijaciones sanitarias,30/04/2025
MRG03060,Material,uni,"Caldera electrica 9,24 kw",0.0,301128.0,0.0,Artefactos sanitarios y ambien,Fijaciones sanitarias,30/04/2025
MRG03062,Material,uni,Termo electric winter 120lt,0.0,144686.0,0.0,Artefactos sanitarios y ambien,Fijaciones sanitarias,30/04/2025
MRG03085,Material,uni,Termo electric winter 200lt,0.0,187754.0,0.0,Artefactos sanitarios y ambien,Fijaciones sanitarias,30/04/2025
MRG03089,Material,uni,Termo electric winter 250lt,0.0,206708.0,0.0,Artefactos sanitarios y ambien,Fijaciones sanitarias,30/04/2025
MRG03093,Material,uni,Termo gas winter 130lt,0.0,247160.0,0.0,Artefactos sanitarios y ambien,Fijaciones sanitarias,30/04/2025
MRG03095,Material,uni,Termo gas winter 160lt,0.0,290387.0,0.0,Artefactos sanitarios y ambien,Fijaciones sanitarias,30/04/2025
MRG03100,Material,uni,Termo gas winter 200lt,0.0,301119.0,0.0,Artefactos sanitarios y ambien,Fijaciones sanitarias,30/04/2025
MRG03103,Material,uni,Termoelectrico tte 165 lts.,0.0,189881.0,0.0,Artefactos sanitarios y ambien,Fijaciones sanitarias,30/04/2025
MRG03104,Material,uni,Termoelectrico tte 85 lts.,0.0,124478.0,0.0,Artefactos sanitarios y ambien,Fijaciones sanitarias,30/04/2025
MRG03105,Material,uni,Termotanque a gas de alta recup ii-m-250,0.0,1106250.0,0.0,Artefactos sanitarios y ambien,Fijaciones sanitarias,30/04/2025
MRG03106,Material,uni,Termotanque a gas de alta recup ii-m-300,0.0,1327500.0,0.0,Artefactos sanitarios y ambien,Fijaciones sanitarias,30/04/2025
MRG03108,Material,uni,Termoelectrico tte 160 lts.,0.0,180102.0,0.0,Artefactos sanitarios y ambien,Fijaciones sanitarias,30/04/2025
MRG03113,Material,kg,Sika 1 (tambor 200kg),0.0,228.0,0.0,Artefactos sanitarios y ambien,Fijaciones sanitarias,30/04/2025
MRG03114,Material,uni,Kit de Instalacion Lavamanos,0.0,7360.0,0.0,Artefactos sanitarios y ambien,Fijaciones sanitarias,30/04/2025
MRG03115,Material,uni,Kit de Instalación WC,0.0,7824.0,0.0,Artefactos sanitarios y ambien,Fijaciones sanitarias,30/04/2025
MRG03116,Material,uni,Kit de Instalacion Receptaculo,0.0,8360.0,0.0,Artefactos sanitarios y ambien,Fijaciones sanitarias,30/04/2025
MRG03117,Material,uni,Kit de Fijaciones Urinario,0.0,8567.0,0.0,Artefactos sanitarios y ambien,Fijaciones sanitarias,30/04/2025
MRH03658,Material,mt,Pasamano aluminio,0.0,1182.0,0.0,Artefactos sanitarios y ambien,"Cubiertas,partes y piezas post",30/04/2025
MRH03745,Material,mt,"Protecc. grada al 53x28,5",0.0,878.0,0.0,Artefactos sanitarios y ambien,"Cubiertas,partes y piezas post",30/04/2025
MRH05335,Material,mt,"Tee aluminio 15x15x1,3",0.0,234.0,0.0,Artefactos sanitarios y ambien,"Cubiertas,partes y piezas post",30/04/2025
MRH06944,Material,uni,Cub s/resp.frente 90g.50cm,0.0,7398.0,0.0,Artefactos sanitarios y ambien,"Cubiertas,partes y piezas post",30/04/2025
MRH06945,Material,uni,Cub s/resp.frent.180g.50cm,0.0,8857.0,0.0,Artefactos sanitarios y ambien,"Cubiertas,partes y piezas post",30/04/2025
MRH06946,Material,uni,Cub c/resp.fren.180g.50cm f,0.0,10315.0,0.0,Artefactos sanitarios y ambien,"Cubiertas,partes y piezas post",30/04/2025
MRH06947,Material,uni,Cub p/van.masisa desn.70cm,0.0,13129.0,0.0,Artefactos sanitarios y ambien,"Cubiertas,partes y piezas post",30/04/2025
MRH06948,Material,uni,Cub mesa y esc.90g.62cm,0.0,14535.0,0.0,Artefactos sanitarios y ambien,"Cubiertas,partes y piezas post",30/04/2025
MRH06949,Material,uni,Angulo por metro lineal,0.0,8252.0,0.0,Artefactos sanitarios y ambien,"Cubiertas,partes y piezas post",30/04/2025
MRH06950,Material,ml,Pasamano alum. mate,0.0,1257.0,0.0,Artefactos sanitarios y ambien,"Cubiertas,partes y piezas post",30/04/2025
MRH06951,Material,ml,"Tee alum. 15x15x1,3",0.0,249.0,0.0,Artefactos sanitarios y ambien,"Cubiertas,partes y piezas post",30/04/2025
MRH06952,Material,ml,"Tee doble aluminio 15x7,5x1,4",0.0,254.0,0.0,Artefactos sanitarios y ambien,"Cubiertas,partes y piezas post",30/04/2025
MRH06953,Material,ml,"Tee aluminio 25x25x1,5",0.0,488.0,0.0,Artefactos sanitarios y ambien,"Cubiertas,partes y piezas post",30/04/2025
MSA00100,Material,bol,Aislapol perla bolsa 250lt,0.0,4955.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA00401,Material,m2,Aislan papel 1cara 5cm,0.0,1622.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA00411,Material,m2,Aislan papel 2caras 5cm,0.0,1333.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA00412,Material,m2,Lana Mineral 40mm 1 cara,0.0,1420.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA00413,Material,m2,Lana Mineral 50mm 1 cara,0.0,1960.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA00415,Material,m2,Aislapol 10 mm. std,0.0,497.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA00481,Material,m2,Aislapol  25 mm.  std.,0.0,600.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA00483,Material,m2,Aislapol  20 mm  std.,0.0,480.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA00485,Material,m2,Aislapol  30 mm.  std.,0.0,720.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA00487,Material,m2,Aislapol  50 mm. std.,0.0,1630.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA00720,Material,bol,Aislapol granul bolsa 250lt,0.0,3865.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA01080,Material,m2,"Lana Fibra de vidrio 50mm 0,6x10m",0.0,9908.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA01081,Material,m2,Monopol 50mm,0.0,850.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA01082,Material,bol,Monopol en perla,0.0,4081.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA01093,Material,bol,Monopol granulado,0.0,1335.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA01211,Material,m2,Lana Fibra Vidrio 80 mm Polipropileno blanco,0.0,2190.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA01212,Material,m2,Lana Fibra Vidrio 50 mm Polipropileno blanco,0.0,1750.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA01213,Material,m2,Harvi foil lami. aisl 404,0.0,505.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA01302,Material,m2,Harvi foil lami. aisl 423,0.0,553.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA01303,Material,m2,Harvi foil lami. aisl 427,0.0,883.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA02869,Material,m2,Duralfoil sr304 al. 1cara,0.0,571.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA02871,Material,m2,Duralf dr323 al.dob cara,0.0,730.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA02872,Material,m2,Duralf dcr430 al.dob cara,0.0,775.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA02875,Material,m2,Duralf dcr440 al.dob cara,0.0,785.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA02876,Material,m2,Duralf. antillama 760,0.0,976.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA03087,Material,m2,Aislan colch.libre st.4cm,0.0,724.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA03088,Material,m2,Aislan colch.libre st.5cm,0.0,924.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA03091,Material,m2,Monopol 10mm,0.0,170.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA03195,Material,m2,Fisiterm aislante term acus,0.0,886.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA03542,Material,m2,Fisiterm especial antillama,0.0,941.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA03651,Material,m2,Aislapol  35 mm. std.,0.0,840.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA03730,Material,rol,"Cinta autoadhes Al. 2""x50mt",0.0,2421.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA03773,Material,m2,Harvi foil lami. aisl 524,0.0,1127.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA03806,Material,m2,Alusatermic 762 al 2caras,0.0,59325.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA03807,Material,m2,Alusatermic 752 al 2caras,0.0,46350.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA03816,Material,m2,Alusatermic 741 al 1cara,0.0,37875.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA03835,Material,m2,Harvi foil lami. aisl 424,0.0,683.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA03848,Material,m2,Alusatermic 731 al 1cara,0.0,29925.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA04031,Material,m2,Isopack 10mm.,0.0,300.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA04032,Material,m2,Isopack 20mm.,0.0,600.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA04033,Material,m2,Isopack 30mm.,0.0,900.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA04034,Material,m2,Isopack 40mm.,0.0,1200.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA04035,Material,m2,Isopack 50mm.,0.0,1500.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA04036,Material,bol,Isopack en perlas,0.0,4800.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA04037,Material,bol,Isopack granulado,0.0,3900.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA04166,Material,m2,Duralfoil (1.37x55mt) 315,0.0,702.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA05608,Material,m2,Aislan roll 75mm formato 1.2x20mt2 ó 24m,0.0,3058.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA06002,Material,m2,Aislapol  20mm. 15 kg/m3,0.0,720.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA06003,Material,m2,Aislapol  30 mm. 30 kg/m3,0.0,1080.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA06004,Material,m2,Aislapol  40 mm. std,0.0,1440.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA06005,Material,m2,Aislapol  50 mm. 30 kg/m3,0.0,3200.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA06011,Material,m2,Aislapol 100 mm. std.,0.0,2401.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA06260,Material,rol,Cinta aluminio 1690 50mmx66,0.0,7562.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA06391,Material,m2,Isopack 15mm,0.0,450.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA06392,Material,m2,Isopack 25mm,0.0,750.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA06454,Material,m2,Termoreflex 921,0.0,64800.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA06509,Material,m2,Bib lana vidrio colch.50mm,0.0,718.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA06548,Material,m2,Monopol 20mm,0.0,340.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA06706,Material,m2,Harvi foil lami. aisl 223,0.0,586.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA06765,Material,m2,Ecofoil 2020/aluminio 1cara,0.0,336.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA06766,Material,m2,Ecofoil 2040/alum.2caras ref,0.0,572.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA06767,Material,m2,Ecofoil 2030/alum.1cara ref,0.0,284.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA06773,Material,m2,A.global al+burbujas aire,0.0,785.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA06820,Material,m2,Aislante fibra fl 50mm,0.0,2159.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA06821,Material,m2,Aislante fibra c/papel 38mm,0.0,1350.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA06822,Material,m2,Aislante fibra foil al.50mm,0.0,1762.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA06823,Material,m2,Aisl termo-acus.panel rp/25,0.0,2300.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA06824,Material,m2,Aislante acus panel pt/25,0.0,4220.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA06940,Material,m2,Termopol 15mm,0.0,294.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA06975,Material,m2,Aislaroll 50 mm formato 1.2x12mt2 ó 14.4,0.0,26942.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA06976,Material,uni,"Aislapol 1x0,50 5mm",0.0,510.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA06977,Material,uni,"Aislapol 1x0,50 4mm",0.0,410.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA06978,Material,uni,"Aislapol 1x0,50 3cm",0.0,320.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA06979,Material,uni,"Aislapol 1x0,50 2cm",0.0,220.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA06980,Material,uni,"Aislapol 1,0x3,0x50mm",0.0,2380.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA06981,Material,uni,"Aislapol 1,0x3,0x30mm",0.0,1466.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA06982,Material,m2,Aislanglass 80mm,0.0,1430.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA06983,Material,rol,Banda Acustica 70mm,0.0,40000.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA06984,Material,m2,Sonoglass panel e=25mm,0.0,17542.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA06985,Material,m2,Sonoglass e=50mm,0.0,5893.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSA06986,Material,m2,"Solarguard RFSK 75""x125'",0.0,3000.0,0.0,Aislantes e impermeabilizantes,Aislantes,30/04/2025
MSB00037,Material,kg,Sika 1 (tambor 200kg),0.0,328.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB00452,Material,kg,Igol primer,0.0,1023.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB00525,Material,kg,Igol denso,0.0,1034.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB00618,Material,lit,Imprimante asfal.dynaflex l,0.0,590.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB00819,Material,tam,Cave glaze trat imper.,0.0,335600.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB00822,Material,lat,Cave glaze sup. transp.,0.0,34800.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB00832,Material,bid,Cave glaze sup. transp.,0.0,10350.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB00940,Material,gal,Esm. caucho clorado clorima,0.0,11500.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB01054,Material,gal,Acryseal revor impermeabil.,0.0,5467.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB01055,Material,Jue,Flexocret Seal (20lts + 20 kg),0.0,21753.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB01105,Material,cun,Articoll impermeable,0.0,71550.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB01214,Material,tam,Conservado 5 (tamborx150),0.0,314250.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB01215,Material,Jue,Hyperdesmo PB (40kg),0.0,197064.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB01220,Material,tam,Graceone (tambor 200kg),0.0,46685.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB01296,Material,gal,Resipol s300 techos y terra,0.0,44694.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB01334,Material,gal,Revest.plastipren,0.0,11094.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB01335,Material,gal,Revest.plastiroof blanco# 400,0.0,15866.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB01337,Material,gal,Revest.antigoteo 0.3 mm absorkote #707 b,0.0,7502.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB01345,Material,gal,Revest.epoxico 2 comp.,0.0,15987.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB01567,Material,m2,Fieltro bitumac 850,0.0,335.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB01568,Material,m2,Membrana asf. tep jp-2 4mm roll 10m2,0.0,2351.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB01591,Material,lit,Cave clear-a hidr.tran l=20,0.0,615.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB01614,Material,lit,Cave glaze trat.imperm.tb/2,0.0,1613.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB01711,Material,gal,Epomax 100 s/solv.100%solid,0.0,19090.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB01731,Material,gal,Imper. p/muro y alba¥ileria,0.0,12074.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB01735,Material,gal,Imperm. ladrillo color ladrillo,0.0,9600.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB01736,Material,gal,Imperm. ladrillo incoloro,0.0,9600.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB01946,Material,kg,Cave ii sello hidraul 14 kg,0.0,1564.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB01960,Material,kg,Cave ii sello hidraul 20 kg,0.0,1300.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB02069,Material,m2,Dyn-fen jj-4 (10m2),0.0,3362.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB02070,Material,kg,Dynaflex denso tambor 180kg,0.0,590.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB02078,Material,gal,Revest.antigoteo 0.5 mm,0.0,7502.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB02080,Material,gal,Revest.plastipren 800 cm3,0.0,11094.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB02081,Material,gal,Revest.plastiroof 400,0.0,15866.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB02083,Material,gal,Revest.plastipren 300,0.0,12881.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB02084,Material,gal,Revest.plastiroof blanco,0.0,15866.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB02085,Material,gal,Revest.plastiroof ma 378.5 blanco,0.0,15110.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB02170,Material,pot,Elastoproof imperm.inc 1kg,0.0,2335.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB02277,Material,bid,Elastoimpermeable 10 kg,0.0,20400.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB02282,Material,bar,Elastoimpermeable b=80 k,0.0,132840.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB02294,Material,uni,Pistola para calofatear,0.0,1650.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB02363,Material,sac,Intraplast (saco 20x0.85),0.0,10860.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB02440,Material,gl,Igol incol. hidrorepelente,0.0,11420.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB02442,Material,kg,Sika top 107 seal,0.0,633.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB02447,Material,gal,Resipoll 111 (1gl) fachadas,0.0,4523.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB02452,Material,lit,Aruko primer,0.0,280.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB02453,Material,lit,Aruko denso,0.0,280.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB02885,Material,m2,"Polieti.ancho 2mt e=0,004cm",0.0,43.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB02886,Material,m2,"Polieti.ancho 2mt e=0,01cm",0.0,105.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB02887,Material,m2,"Polieti.ancho 2mt e=0,015cm",0.0,890.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB02888,Material,m2,"Polieti.ancho 2mt e=0,02cm",0.0,1128.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB02889,Material,roll,"Poliet. 0,5mm (500 micrones) 400m2",0.0,431810.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB03068,Material,gal,Impermeabilizante super 1,0.0,5479.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB03322,Material,lec,Elastoproof imperm.inc 3kg,0.0,6805.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB03492,Material,kg,Polieti.todo ancho y esp.eq,0.0,1176.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB03615,Material,gal,Impermeab.sellador as-86-5,0.0,4827.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB03739,Material,m2,Dynaflex fieltro 10/40 roll,0.0,181.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB03740,Material,m2,Dynaflex fieltro 15/40 d 15,0.0,274.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB03741,Material,m2,Dynaflex fieltro 15 lb roll,0.0,699.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB03849,Material,m2,Alusatermic 762 al 2caras,0.0,59325.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB03850,Material,m2,Alusatermic 752 al 2caras,0.0,46350.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB03851,Material,m2,Alusatermic 741 al 1cara,0.0,37875.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB03852,Material,m2,Alusatermic 731 al 1cara,0.0,29925.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB03927,Material,m2,Dynafoil r.i.a.(rollo 40m2),0.0,967.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB03928,Material,m2,Dyx-fex b-5 (rollo 10m2),0.0,2813.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB03929,Material,m2,Dyx-fex b-10 (rollo 10m2),0.0,3598.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB04042,Material,tam,Elastoproof repel. agua t=80k,0.0,86400.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB04191,Material,gal,Pint.imper.lad.as 86-2-241,0.0,4832.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB04230,Material,kg,Tep primer (tb=200 lts),0.0,340.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB04231,Material,kg,Tep denso (tb=180 kgs),0.0,378.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB04716,Material,kg,Cave i imper. superf b-cem,0.0,705.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB04728,Material,gal,Impermeabilizante silicona,0.0,4242.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB04736,Material,kg,Antihumedad chilcostop 1 kg,0.0,3124.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB04825,Material,uni,Aocem asf 1 imprimante,0.0,75446.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
MSB04826,Material,uni,Aocem asf 2 denso,0.0,75446.0,0.0,Aislantes e impermeabilizantes,Impermeabilizantes,30/04/2025
